Company,Industry,Region,Founded_Year,Year,Revenue_USD,Expenses_USD,Profit_USD,Churn_Rate,Customer_Count,ARPU_USD,Market_Share_Percent
Curry-Foley,CRM,Australia,2003,2022,93100320.06,53754159.57,39346160.49,0.0605,28115,3311.41,12.66
Curry-Foley,CRM,Australia,2003,2023,105050306.24,88696531.02,16353775.22,0.0113,14411,7289.59,2.0
Curry-Foley,CRM,Australia,2003,2024,128574050.87,68151598.99,60422451.88,0.0422,44183,2910.03,10.65
Morrow-Gray,HealthTech,Europe,2008,2020,52692192.27,40063516.73,12628675.53,0.0379,13500,3903.13,13.4
Morrow-Gray,HealthTech,Europe,2008,2021,92812679.82,71539150.53,21273529.29,0.1293,15318,6059.06,4.43
Morrow-Gray,HealthTech,Europe,2008,2022,196778907.09,174008813.09,22770094.0,0.0869,21141,9307.93,7.24
Morrow-Gray,HealthTech,Europe,2008,2023,74720984.85,64672940.87,10048043.99,0.0984,5239,14262.45,8.41
Morrow-Gray,HealthTech,Europe,2008,2024,173958277.94,145041480.07,28916797.86,0.2099,35214,4940.03,5.08
Brown-Bates,Cybersecurity,Europe,2004,2020,9596044.55,8140505.66,1455538.89,0.1331,48661,197.2,10.51
Brown-Bates,Cybersecurity,Europe,2004,2021,171065466.72,95123719.47,75941747.25,0.1406,35178,4862.85,1.52
Brown-Bates,Cybersecurity,Europe,2004,2022,12733925.35,10062235.93,2671689.42,0.0295,31316,406.63,6.11
Brown-Bates,Cybersecurity,Europe,2004,2023,136374698.58,91147204.19,45227494.39,0.2407,17450,7815.17,13.27
Brown-Bates,Cybersecurity,Europe,2004,2024,186799224.99,157564578.14,29234646.84,0.1764,7806,23930.21,8.59
Santana-Friedman,HealthTech,Asia,2017,2020,44119939.29,32712036.97,11407902.32,0.1309,23491,1878.16,14.29
Santana-Friedman,HealthTech,Asia,2017,2021,82162258.14,57722291.02,24439967.12,0.2432,40032,2052.41,2.03
Santana-Friedman,HealthTech,Asia,2017,2022,112250035.34,98617432.58,13632602.76,0.1096,32285,3476.85,13.27
Santana-Friedman,HealthTech,Asia,2017,2023,113172632.86,65003356.3,48169276.56,0.0638,4574,24742.6,14.43
Santana-Friedman,HealthTech,Asia,2017,2024,154389148.45,107350458.2,47038690.25,0.0911,38696,3989.8,11.83
Knight-Watson,FinTech,North America,2002,2020,66272542.02,52253494.17,14019047.85,0.1679,26103,2538.89,10.96
Knight-Watson,FinTech,North America,2002,2021,72259453.24,53838620.92,18420832.32,0.1505,38271,1888.1,12.7
Knight-Watson,FinTech,North America,2002,2022,86646129.34,52758500.37,33887628.97,0.1022,16150,5365.09,2.31
Knight-Watson,FinTech,North America,2002,2023,92319430.74,64341384.51,27978046.23,0.0188,28007,3296.3,5.33
Knight-Watson,FinTech,North America,2002,2024,82121440.85,53992609.91,28128830.94,0.056,38138,2153.27,8.9
Barajas-Lopez,E-Commerce,Europe,2009,2020,150184456.19,132843235.62,17341220.57,0.1202,37952,3957.22,3.86
Barajas-Lopez,E-Commerce,Europe,2009,2021,166269473.46,129952008.32,36317465.14,0.237,30849,5389.78,7.56
Barajas-Lopez,E-Commerce,Europe,2009,2022,171406601.03,122089163.98,49317437.05,0.0713,1632,105028.55,2.91
Barajas-Lopez,E-Commerce,Europe,2009,2023,102563688.37,72967262.31,29596426.06,0.2045,6591,15561.17,0.53
Barajas-Lopez,E-Commerce,Europe,2009,2024,126908505.65,81200386.74,45708118.91,0.0802,42340,2997.37,13.42
Carpenter-Marks,AI/ML,North America,2007,2020,12921004.94,10701907.93,2219097.01,0.019,47707,270.84,8.18
Carpenter-Marks,AI/ML,North America,2007,2021,31323958.13,25012980.11,6310978.02,0.012,21157,1480.55,3.43
Carpenter-Marks,AI/ML,North America,2007,2022,186642144.99,129761416.89,56880728.1,0.1613,17480,10677.47,10.11
Carpenter-Marks,AI/ML,North America,2007,2023,80079546.98,40080915.97,39998631.0,0.0388,38136,2099.84,7.39
Carpenter-Marks,AI/ML,North America,2007,2024,77821601.69,45823917.48,31997684.21,0.2079,14824,5249.7,6.72
Sanchez-Bennett,CRM,Asia,2008,2020,168319648.2,132966647.5,35353000.71,0.2247,16185,10399.73,13.32
Sanchez-Bennett,CRM,Asia,2008,2021,162466443.95,105558087.46,56908356.5,0.0655,11745,13832.82,4.29
Sanchez-Bennett,CRM,Asia,2008,2022,134267851.6,76623027.69,57644823.9,0.1493,26745,5020.3,12.63
Sanchez-Bennett,CRM,Asia,2008,2023,169832785.24,137331526.86,32501258.39,0.2214,29072,5841.8,3.25
Sanchez-Bennett,CRM,Asia,2008,2024,64010046.04,36584073.03,27425973.01,0.2265,3597,17795.4,7.15
Moore PLC,AI/ML,Australia,2015,2020,90784752.52,57032294.89,33752457.63,0.1887,31554,2877.12,6.63
Moore PLC,AI/ML,Australia,2015,2021,172484613.19,125283375.94,47201237.25,0.0477,43722,3945.03,5.27
Moore PLC,AI/ML,Australia,2015,2022,136847922.12,88834911.26,48013010.86,0.0449,38809,3526.19,1.78
Moore PLC,AI/ML,Australia,2015,2023,116222888.45,60015246.36,56207642.08,0.1366,4629,25107.56,14.76
Moore PLC,AI/ML,Australia,2015,2024,134135530.28,69420333.47,64715196.82,0.0884,36052,3720.61,2.02
Evans-Ortiz,E-Commerce,Europe,2009,2020,91104799.43,57676268.55,33428530.88,0.1152,16588,5492.21,2.55
Evans-Ortiz,E-Commerce,Europe,2009,2021,138450384.68,97722219.94,40728164.74,0.058,41136,3365.67,10.31
Evans-Ortiz,E-Commerce,Europe,2009,2022,156243068.0,79374772.76,76868295.24,0.2237,28818,5421.72,12.2
Evans-Ortiz,E-Commerce,Europe,2009,2023,150977028.18,120981693.18,29995334.99,0.1819,19526,7732.1,7.21
Evans-Ortiz,E-Commerce,Europe,2009,2024,129171076.37,66567619.52,62603456.86,0.1592,7212,17910.58,7.56
"Reilly, Jones and Jensen",CRM,South America,2008,2020,134901868.16,69147781.31,65754086.84,0.1844,49015,2752.26,6.29
"Reilly, Jones and Jensen",CRM,South America,2008,2021,153446008.36,87440343.47,66005664.89,0.0873,4271,35927.42,7.96
"Reilly, Jones and Jensen",CRM,South America,2008,2022,104490706.02,76398466.71,28092239.32,0.1898,35052,2981.02,1.2
"Reilly, Jones and Jensen",CRM,South America,2008,2023,12580051.27,11007798.16,1572253.11,0.1372,19594,642.04,8.38
"Reilly, Jones and Jensen",CRM,South America,2008,2024,148445093.56,103866610.83,44578482.73,0.0753,38290,3876.86,4.74
"Bryan, Stewart and Hall",Cybersecurity,Asia,2005,2020,144360169.86,105066560.34,39293609.52,0.1872,49094,2940.48,3.92
"Bryan, Stewart and Hall",Cybersecurity,Asia,2005,2021,119410980.06,104412682.92,14998297.13,0.1727,5722,20868.75,12.69
"Bryan, Stewart and Hall",Cybersecurity,Asia,2005,2022,179717314.3,108883496.46,70833817.84,0.1807,42476,4231.03,11.29
"Bryan, Stewart and Hall",Cybersecurity,Asia,2005,2023,129654555.52,83253246.07,46401309.45,0.0218,23515,5513.7,5.17
"Bryan, Stewart and Hall",Cybersecurity,Asia,2005,2024,3292031.26,2277452.56,1014578.7,0.0138,20464,160.87,0.6
Mcdonald-Case,E-Commerce,Asia,2013,2020,88560065.81,54179965.75,34380100.06,0.1496,27462,3224.82,14.32
Mcdonald-Case,E-Commerce,Asia,2013,2021,46204569.41,40148218.16,6056351.25,0.1122,21300,2169.23,0.91
Mcdonald-Case,E-Commerce,Asia,2013,2022,82661691.27,47196832.37,35464858.89,0.0363,4951,16695.96,13.56
Mcdonald-Case,E-Commerce,Asia,2013,2023,29664672.26,15972952.89,13691719.38,0.1119,39070,759.27,6.99
Mcdonald-Case,E-Commerce,Asia,2013,2024,161686197.33,92461565.86,69224631.47,0.2403,2160,74854.72,12.17
Ortega-Hart,Cybersecurity,Asia,2015,2020,175171947.31,127095448.06,48076499.26,0.1339,15738,11130.51,10.01
Ortega-Hart,Cybersecurity,Asia,2015,2021,17582318.19,13037325.11,4544993.08,0.0493,30657,573.52,12.11
Ortega-Hart,Cybersecurity,Asia,2015,2022,197967846.35,128868169.32,69099677.03,0.1167,5979,33110.53,11.15
Ortega-Hart,Cybersecurity,Asia,2015,2023,61922787.45,47367758.48,14555028.97,0.048,32368,1913.09,12.25
Ortega-Hart,Cybersecurity,Asia,2015,2024,178085114.47,126041355.73,52043758.74,0.1456,27797,6406.63,4.0
Wilson PLC,EdTech,Asia,2017,2020,178580401.86,103322428.53,75257973.32,0.1573,44463,4016.38,8.7
Wilson PLC,EdTech,Asia,2017,2021,187375596.79,158646521.85,28729074.94,0.2458,9625,19467.59,4.31
Wilson PLC,EdTech,Asia,2017,2022,76848939.99,41588990.83,35259949.16,0.1826,34205,2246.72,10.66
Wilson PLC,EdTech,Asia,2017,2023,51290817.91,32301689.8,18989128.11,0.0902,4574,11213.56,11.27
Wilson PLC,EdTech,Asia,2017,2024,126850728.4,101460258.25,25390470.15,0.115,38001,3338.09,6.89
"Hernandez, King and French",CRM,Asia,2007,2020,59082569.3,44629911.03,14452658.27,0.0788,33262,1776.28,7.39
"Hernandez, King and French",CRM,Asia,2007,2021,69703029.73,60619844.88,9083184.85,0.0159,18152,3839.96,5.94
"Hernandez, King and French",CRM,Asia,2007,2022,54193877.08,47791199.15,6402677.93,0.1549,29506,1836.71,10.93
"Hernandez, King and French",CRM,Asia,2007,2023,2141938.02,1873641.81,268296.22,0.0495,40894,52.38,4.03
"Hernandez, King and French",CRM,Asia,2007,2024,9488387.04,5211219.99,4277167.05,0.2467,3892,2437.92,4.84
Brooks-Johnson,Cybersecurity,Europe,2004,2020,23184269.71,18264196.43,4920073.28,0.2151,42003,551.97,12.68
Brooks-Johnson,Cybersecurity,Europe,2004,2021,49366196.31,32882107.68,16484088.62,0.1576,10617,4649.73,6.53
Brooks-Johnson,Cybersecurity,Europe,2004,2022,47523837.43,33569809.94,13954027.49,0.0708,4424,10742.28,9.83
Brooks-Johnson,Cybersecurity,Europe,2004,2023,15932885.37,11988120.76,3944764.61,0.2388,5833,2731.51,6.24
Brooks-Johnson,Cybersecurity,Europe,2004,2024,146060705.78,99417037.07,46643668.71,0.2156,13834,10558.1,2.84
Patterson-Perry,E-Commerce,North America,2011,2020,113017507.31,60805974.79,52211532.52,0.0581,8902,12695.74,3.17
Patterson-Perry,E-Commerce,North America,2011,2021,175558977.18,98894917.87,76664059.3,0.1194,7884,22267.75,13.6
Patterson-Perry,E-Commerce,North America,2011,2022,168032742.99,115679367.99,52353375.0,0.1087,47882,3509.31,6.65
Patterson-Perry,E-Commerce,North America,2011,2023,15313645.54,10503258.69,4810386.85,0.207,37735,405.82,3.5
Patterson-Perry,E-Commerce,North America,2011,2024,173552625.77,89089644.39,84462981.38,0.2291,32017,5420.64,10.5
Tate LLC,E-Commerce,Australia,2014,2020,167637373.45,118170961.49,49466411.96,0.0425,34001,4930.37,6.22
Tate LLC,E-Commerce,Australia,2014,2021,47807045.21,26511322.44,21295722.77,0.0572,18273,2616.27,4.42
Tate LLC,E-Commerce,Australia,2014,2022,4873988.72,3557697.95,1316290.76,0.1065,1731,2815.71,14.6
Tate LLC,E-Commerce,Australia,2014,2023,40355976.05,25760487.83,14595488.23,0.0959,15961,2528.41,12.6
Tate LLC,E-Commerce,Australia,2014,2024,8334903.11,7301974.69,1032928.42,0.2241,14262,584.41,8.2
Morton-Bishop,AI/ML,Europe,2017,2020,88275402.65,52056831.85,36218570.81,0.1033,20333,4341.48,0.91
Morton-Bishop,AI/ML,Europe,2017,2021,92531623.08,66608788.98,25922834.1,0.2231,3590,25774.83,7.46
Morton-Bishop,AI/ML,Europe,2017,2022,146910904.11,96008700.21,50902203.9,0.2368,31820,4616.94,6.06
Morton-Bishop,AI/ML,Europe,2017,2023,31798108.62,22304084.68,9494023.94,0.2024,25435,1250.17,10.65
Morton-Bishop,AI/ML,Europe,2017,2024,97636347.4,83830733.9,13805613.5,0.2458,2995,32599.78,3.94
Bell-Hernandez,HealthTech,South America,2019,2020,82776595.24,52134491.29,30642103.95,0.1976,36798,2249.49,12.07
Bell-Hernandez,HealthTech,South America,2019,2021,10740821.29,9632764.6,1108056.69,0.0413,10624,1011.0,12.19
Bell-Hernandez,HealthTech,South America,2019,2022,19339963.54,15902674.75,3437288.79,0.1706,19570,988.25,8.11
Bell-Hernandez,HealthTech,South America,2019,2023,11761333.16,5891710.35,5869622.81,0.0688,46468,253.11,6.76
Bell-Hernandez,HealthTech,South America,2019,2024,95619473.73,72425104.75,23194368.98,0.0359,47918,1995.48,10.71
Phillips-Franklin,EdTech,Australia,2019,2020,64568935.13,40397162.18,24171772.95,0.162,48985,1318.14,12.97
Phillips-Franklin,EdTech,Australia,2019,2021,154959473.17,87944683.28,67014789.89,0.2072,40620,3814.86,4.93
Phillips-Franklin,EdTech,Australia,2019,2022,195529743.65,100686315.86,94843427.79,0.1168,32250,6062.94,7.7
Phillips-Franklin,EdTech,Australia,2019,2023,117881653.35,75884616.4,41997036.95,0.1241,19582,6019.9,8.49
Phillips-Franklin,EdTech,Australia,2019,2024,130268816.36,76052739.16,54216077.2,0.0448,35231,3697.56,2.2
"Caldwell, Dalton and Kent",AI/ML,North America,2011,2020,146316360.88,127699812.32,18616548.56,0.0769,3723,39300.66,2.65
"Caldwell, Dalton and Kent",AI/ML,North America,2011,2021,17638158.67,13710475.64,3927683.03,0.1983,31565,558.79,7.99
"Caldwell, Dalton and Kent",AI/ML,North America,2011,2022,134530973.45,112014466.63,22516506.83,0.0461,9953,13516.63,11.47
"Caldwell, Dalton and Kent",AI/ML,North America,2011,2023,118118983.45,71402695.52,46716287.93,0.2457,43623,2707.72,9.01
"Caldwell, Dalton and Kent",AI/ML,North America,2011,2024,8132179.48,4960290.07,3171889.41,0.0179,7553,1076.68,14.04
Jimenez-Rasmussen,E-Commerce,Australia,2004,2020,196565177.48,148371134.9,48194042.57,0.0488,49890,3939.97,0.63
Jimenez-Rasmussen,E-Commerce,Australia,2004,2021,183141845.57,117358509.42,65783336.15,0.1086,1296,141313.15,11.0
Jimenez-Rasmussen,E-Commerce,Australia,2004,2022,142417779.35,82621670.65,59796108.7,0.0606,40322,3532.01,3.37
Jimenez-Rasmussen,E-Commerce,Australia,2004,2023,88856995.97,72223031.21,16633964.76,0.1981,23588,3767.04,11.9
Jimenez-Rasmussen,E-Commerce,Australia,2004,2024,168047115.65,128036828.38,40010287.26,0.0648,42675,3937.84,9.17
"Hawkins, Hudson and Gonzalez",HealthTech,South America,2017,2020,25127213.33,15309102.69,9818110.64,0.0603,28843,871.17,4.46
"Hawkins, Hudson and Gonzalez",HealthTech,South America,2017,2021,141650715.22,112495405.42,29155309.8,0.0828,31346,4518.94,1.53
"Hawkins, Hudson and Gonzalez",HealthTech,South America,2017,2022,184669336.17,134326421.77,50342914.4,0.0973,34583,5339.89,12.33
"Hawkins, Hudson and Gonzalez",HealthTech,South America,2017,2023,20284476.11,15610992.5,4673483.61,0.0236,15925,1273.75,6.78
"Hawkins, Hudson and Gonzalez",HealthTech,South America,2017,2024,128065197.04,75365744.52,52699452.53,0.1725,36318,3526.22,4.58
Green-Ford,AI/ML,Europe,2005,2020,124309930.96,84845303.12,39464627.85,0.2246,24241,5128.09,3.82
Green-Ford,AI/ML,Europe,2005,2021,68619310.19,50480656.78,18138653.41,0.1191,23689,2896.67,12.41
Green-Ford,AI/ML,Europe,2005,2022,47071242.09,33409969.13,13661272.97,0.2035,33767,1394.0,9.2
Green-Ford,AI/ML,Europe,2005,2023,76884943.21,62857920.55,14027022.66,0.2199,26108,2944.88,1.57
Green-Ford,AI/ML,Europe,2005,2024,55733516.23,46930060.05,8803456.17,0.0932,33779,1649.95,0.89
"Grant, Foley and Lopez",EdTech,Europe,2000,2020,55118652.05,28462791.77,26655860.28,0.1792,6664,8271.11,1.6
"Grant, Foley and Lopez",EdTech,Europe,2000,2021,142089518.16,72816610.2,69272907.95,0.2188,48994,2900.14,6.64
"Grant, Foley and Lopez",EdTech,Europe,2000,2022,24333789.94,19037613.02,5296176.92,0.2288,16678,1459.04,12.04
"Grant, Foley and Lopez",EdTech,Europe,2000,2023,80731727.18,51226306.53,29505420.64,0.0663,43459,1857.65,12.92
"Grant, Foley and Lopez",EdTech,Europe,2000,2024,26280353.9,17696808.72,8583545.18,0.1052,20476,1283.47,14.49
"Weaver, Simpson and Evans",AI/ML,Europe,2008,2020,3949671.35,2350979.01,1598692.34,0.2069,8507,464.28,8.6
"Weaver, Simpson and Evans",AI/ML,Europe,2008,2021,88246653.29,58766865.11,29479788.18,0.1859,39524,2232.74,5.04
"Weaver, Simpson and Evans",AI/ML,Europe,2008,2022,57934747.87,41832589.52,16102158.35,0.1853,39665,1460.6,5.61
"Weaver, Simpson and Evans",AI/ML,Europe,2008,2023,98239393.3,61450003.6,36789389.69,0.044,45296,2168.83,11.11
"Weaver, Simpson and Evans",AI/ML,Europe,2008,2024,178806989.16,121441676.03,57365313.13,0.1373,13150,13597.49,10.97
"Galloway, Morris and Carlson",EdTech,South America,2009,2020,47481058.44,28293185.52,19187872.92,0.0994,8933,5315.24,8.46
"Galloway, Morris and Carlson",EdTech,South America,2009,2021,28629041.09,17981170.32,10647870.77,0.2292,1073,26681.31,2.95
"Galloway, Morris and Carlson",EdTech,South America,2009,2022,89269478.8,65515113.6,23754365.2,0.2059,49889,1789.36,11.47
"Galloway, Morris and Carlson",EdTech,South America,2009,2023,78458871.88,69181797.65,9277074.24,0.2286,23409,3351.65,3.06
"Galloway, Morris and Carlson",EdTech,South America,2009,2024,99976034.41,79673311.07,20302723.35,0.1949,36343,2750.9,11.82
Knapp LLC,Cybersecurity,South America,2009,2020,133345796.97,88447601.43,44898195.54,0.0773,38030,3506.33,4.76
Knapp LLC,Cybersecurity,South America,2009,2021,165707808.33,122289279.64,43418528.69,0.2005,29054,5703.44,9.47
Knapp LLC,Cybersecurity,South America,2009,2022,25351857.63,19317518.27,6034339.36,0.078,18821,1347.0,1.99
Knapp LLC,Cybersecurity,South America,2009,2023,186855844.81,158256035.94,28599808.87,0.0661,25968,7195.62,8.55
Knapp LLC,Cybersecurity,South America,2009,2024,113107927.04,78057910.22,35050016.82,0.1997,31531,3587.2,9.27
Strickland PLC,EdTech,Asia,2009,2020,175323510.14,116800059.37,58523450.77,0.1067,30317,5783.01,8.31
Strickland PLC,EdTech,Asia,2009,2021,142318806.03,77674084.13,64644721.89,0.0833,30882,4608.47,4.88
Strickland PLC,EdTech,Asia,2009,2022,51946061.1,37073288.97,14872772.13,0.2077,34402,1509.97,14.15
Strickland PLC,EdTech,Asia,2009,2023,159424430.47,91270502.74,68153927.73,0.1809,43915,3630.3,1.98
Strickland PLC,EdTech,Asia,2009,2024,136223193.86,99282440.94,36940752.93,0.1252,28742,4739.52,10.86
Dawson-Murphy,E-Commerce,Asia,2016,2020,76509739.76,49369872.01,27139867.74,0.0225,31098,2460.28,1.71
Dawson-Murphy,E-Commerce,Asia,2016,2021,197365965.62,147578288.9,49787676.73,0.1662,38145,5174.1,7.35
Dawson-Murphy,E-Commerce,Asia,2016,2022,61093230.91,46139873.95,14953356.96,0.0792,2031,30080.37,3.05
Dawson-Murphy,E-Commerce,Asia,2016,2023,28555685.3,14922074.42,13633610.88,0.2184,29351,972.9,2.38
Dawson-Murphy,E-Commerce,Asia,2016,2024,15660021.72,14067725.55,1592296.18,0.0793,29064,538.81,7.9
Richmond-Cox,HealthTech,South America,2016,2020,187352863.16,132657834.42,54695028.75,0.0976,39203,4779.04,2.11
Richmond-Cox,HealthTech,South America,2016,2021,139648899.02,76541616.66,63107282.36,0.0654,15799,8839.1,11.39
Richmond-Cox,HealthTech,South America,2016,2022,117315391.04,90989816.59,26325574.45,0.1461,22381,5241.74,0.14
Richmond-Cox,HealthTech,South America,2016,2023,186317832.59,101425483.1,84892349.49,0.1075,26965,6909.62,6.58
Richmond-Cox,HealthTech,South America,2016,2024,189474825.23,130175946.33,59298878.9,0.22,29287,6469.59,2.69
"Cole, Stephens and Vance",Cybersecurity,Australia,2015,2020,5135938.05,3713920.32,1422017.72,0.1011,18107,283.64,1.68
"Cole, Stephens and Vance",Cybersecurity,Australia,2015,2021,138351720.35,123335250.49,15016469.86,0.1844,14628,9458.01,13.08
"Cole, Stephens and Vance",Cybersecurity,Australia,2015,2022,40131163.23,21632603.38,18498559.85,0.2255,8641,4644.27,8.31
"Cole, Stephens and Vance",Cybersecurity,Australia,2015,2023,73189542.61,40277737.49,32911805.12,0.1514,42349,1728.25,0.17
"Cole, Stephens and Vance",Cybersecurity,Australia,2015,2024,64028650.21,45505399.57,18523250.63,0.0878,38629,1657.53,6.7
Henry-Allen,Cybersecurity,North America,2004,2020,22147396.64,11509139.43,10638257.22,0.0113,25561,866.45,10.19
Henry-Allen,Cybersecurity,North America,2004,2021,6836522.82,4544230.34,2292292.48,0.0899,39596,172.66,5.46
Henry-Allen,Cybersecurity,North America,2004,2022,134225631.56,69292424.49,64933207.07,0.1038,9150,14669.47,13.83
Henry-Allen,Cybersecurity,North America,2004,2023,195744181.45,98707536.84,97036644.62,0.1595,44967,4353.06,12.91
Henry-Allen,Cybersecurity,North America,2004,2024,51859311.0,46279860.85,5579450.15,0.1573,18535,2797.91,3.23
Taylor-Castillo,HealthTech,Australia,2011,2020,6353331.36,5252624.29,1100707.07,0.0133,19891,319.41,5.54
Taylor-Castillo,HealthTech,Australia,2011,2021,123075980.84,95803889.66,27272091.18,0.0922,28981,4246.78,7.47
Taylor-Castillo,HealthTech,Australia,2011,2022,28484617.63,24333860.95,4150756.68,0.1658,9521,2991.77,7.7
Taylor-Castillo,HealthTech,Australia,2011,2023,85644266.43,56459686.95,29184579.47,0.0163,6036,14188.91,3.46
Taylor-Castillo,HealthTech,Australia,2011,2024,6977665.7,5506580.27,1471085.43,0.2045,16858,413.91,12.72
Doyle-Carson,Cybersecurity,Europe,2011,2020,180853623.22,139060436.46,41793186.76,0.2254,8252,21916.34,14.54
Doyle-Carson,Cybersecurity,Europe,2011,2021,139255489.36,73577932.26,65677557.1,0.0554,29412,4734.65,12.56
Doyle-Carson,Cybersecurity,Europe,2011,2022,166378127.49,146820901.45,19557226.04,0.1776,30873,5389.11,12.45
Doyle-Carson,Cybersecurity,Europe,2011,2023,158078491.22,95418399.51,62660091.71,0.1801,47638,3318.33,1.96
Doyle-Carson,Cybersecurity,Europe,2011,2024,118069216.91,95128636.03,22940580.87,0.2484,8887,13285.61,6.33
Cook Inc,FinTech,Europe,2002,2020,124059253.89,110954758.73,13104495.16,0.1636,37665,3293.75,9.12
Cook Inc,FinTech,Europe,2002,2021,80357476.31,49778954.48,30578521.83,0.2181,38338,2096.03,2.66
Cook Inc,FinTech,Europe,2002,2022,13726214.47,7441787.61,6284426.86,0.0543,17455,786.38,8.2
Cook Inc,FinTech,Europe,2002,2023,142913047.75,83514231.26,59398816.49,0.1714,22143,6454.1,13.56
